timestamp,activity_score,baseline,threshold,rssi_dbm,status,movement_events
2026-09-07T16:22:28.742,3.919,6.429,9.485,-61,RECENT_MOVEMENT,7
2026-09-07T16:22:29.335,4.688,6.429,9.485,-63,RECENT_MOVEMENT,7
2026-09-07T16:22:29.924,4.982,6.429,9.485,-61,RECENT_MOVEMENT,7
2026-09-07T16:22:30.510,3.408,6.429,9.485,-63,NO_MOVEMENT,7
2026-09-07T16:22:31.165,3.920,6.429,9.485,-66,NO_MOVEMENT,7
2026-09-07T16:22:31.809,4.099,6.429,9.485,-65,NO_MOVEMENT,7
2026-09-07T16:22:32.445,4.975,6.429,9.485,-61,NO_MOVEMENT,7
2026-09-07T16:22:33.032,5.214,6.429,9.485,-63,NO_MOVEMENT,7
2026-09-07T16:22:33.646,6.641,6.429,9.485,-61,NO_MOVEMENT,7
2026-09-07T16:22:34.296,7.012,6.429,9.485,-62,NO_MOVEMENT,7
2026-09-07T16:22:34.941,3.204,6.429,9.485,-59,NO_MOVEMENT,7
2026-09-07T16:22:35.774,5.169,6.429,9.485,-57,NO_MOVEMENT,7
2026-09-07T16:22:36.416,4.531,6.429,9.485,-59,NO_MOVEMENT,7
2026-09-07T16:22:37.028,3.594,6.429,9.485,-57,NO_MOVEMENT,7
2026-09-07T16:22:37.642,4.315,6.429,9.485,-60,NO_MOVEMENT,7
2026-09-07T16:22:38.234,4.472,6.429,9.485,-67,NO_MOVEMENT,7
2026-09-07T16:22:38.846,11.013,6.429,9.485,-68,MOVEMENT,8
2026-09-07T16:22:39.490,13.425,6.429,9.485,-62,MOVEMENT,8
2026-09-07T16:22:40.084,11.927,6.429,9.485,-66,MOVEMENT,8
2026-09-07T16:22:40.598,11.807,6.429,9.485,-63,MOVEMENT,8
2026-09-07T16:22:41.556,11.807,6.429,9.485,-63,MOVEMENT,8
2026-09-07T16:22:42.450,11.807,6.429,9.485,-63,MOVEMENT,8
2026-09-07T16:22:43.478,11.807,6.429,9.485,-63,MOVEMENT,8
2026-09-07T16:22:44.570,11.807,6.429,9.485,-63,MOVEMENT,8
2026-09-07T16:22:45.503,11.807,6.429,9.485,-63,MOVEMENT,8
2026-09-07T16:22:46.723,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:47.263,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:48.229,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:48.732,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:49.642,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:50.557,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:51.487,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:52.415,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:53.352,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:54.273,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:54.877,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:55.810,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:56.758,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:57.679,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:58.614,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:22:59.543,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:00.498,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:01.064,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:01.570,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:02.499,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:03.416,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:04.360,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:04.943,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:05.862,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:06.787,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:07.722,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:08.650,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:09.589,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:10.517,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:11.422,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:12.335,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:12.941,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:14.025,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:14.928,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:15.854,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:16.364,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:17.308,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:17.824,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:18.735,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:19.636,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:20.561,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:21.485,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:22.411,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:23.010,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:24.027,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:24.952,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:25.873,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:26.791,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:27.720,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:28.631,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:29.553,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:30.163,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:31.100,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:31.971,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:32.850,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:33.788,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:34.702,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:35.623,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:36.541,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:37.469,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:38.402,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:39.361,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:40.279,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:40.888,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:41.819,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:42.756,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:43.669,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:44.581,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:45.488,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:46.419,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:47.344,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:48.295,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:48.908,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:49.988,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:50.939,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:51.891,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:52.861,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:53.794,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:54.747,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:55.702,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:56.664,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:57.606,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:58.543,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:23:59.507,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:00.416,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:01.119,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:02.100,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:03.049,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:04.015,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:04.936,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:05.871,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:06.838,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:07.766,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:08.722,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:09.646,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:10.585,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:11.537,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:12.151,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:13.070,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:14.008,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:14.958,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:15.892,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:16.833,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:17.789,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:18.292,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:19.208,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:20.237,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:20.757,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:21.276,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:22.263,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:22.780,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:23.717,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:24.661,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:25.593,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:26.523,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:27.474,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:28.415,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:29.350,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:30.288,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:30.924,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:31.873,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:32.805,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:33.752,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:34.728,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:35.689,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:36.633,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:37.594,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:38.557,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:39.520,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:40.457,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:41.413,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:42.019,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:42.955,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:43.900,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:44.878,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:45.424,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:46.387,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:47.360,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:48.334,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:49.307,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:50.246,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:51.196,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:52.116,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:52.696,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:53.609,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:54.520,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:55.448,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:56.363,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:56.871,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:57.698,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:58.487,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:24:59.330,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:00.164,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:01.209,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:02.043,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:02.578,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:03.399,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:04.190,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:05.002,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:05.805,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:06.592,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:07.390,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:08.182,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:08.998,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:09.842,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:10.640,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:11.483,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:12.050,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:12.875,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:13.666,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:14.471,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:15.278,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:16.083,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:16.855,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:17.663,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:18.466,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:19.273,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:20.061,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:20.858,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:21.415,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:22.229,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:23.040,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:23.841,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:24.624,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:25.420,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:26.245,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:27.066,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:27.838,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:28.649,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:29.481,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:30.304,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:30.866,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:31.748,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:32.682,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:33.479,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:34.268,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:35.045,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:35.823,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:36.622,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:37.519,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:38.324,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:39.088,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:40.107,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:40.738,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:41.671,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:42.606,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:43.581,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:44.476,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:45.386,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:46.306,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:47.239,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:47.892,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:48.831,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:49.846,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:50.859,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:51.711,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:52.433,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:53.265,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:54.228,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:55.138,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:56.125,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:57.069,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:58.025,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:58.978,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:25:59.583,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:26:00.298,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:26:00.816,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:26:01.383,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:26:02.406,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:26:03.325,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-07T16:26:04.222,11.807,6.429,9.485,-63,NO_MOVEMENT,8
2026-09-08T09:45:01.498,13.674,20.651,32.642,-75,NO_MOVEMENT,0
2026-09-08T09:45:02.105,17.418,20.651,32.642,-80,NO_MOVEMENT,0
2026-09-08T09:45:02.654,20.293,20.651,32.642,-76,NO_MOVEMENT,0
2026-09-08T09:45:03.218,28.787,20.651,32.642,-84,NO_MOVEMENT,0
2026-09-08T09:45:03.785,28.934,20.651,32.642,-75,NO_MOVEMENT,0
2026-09-08T09:45:04.346,30.239,20.651,32.642,-76,NO_MOVEMENT,0
2026-09-08T09:45:04.950,32.316,20.651,32.642,-72,NO_MOVEMENT,0
2026-09-08T09:45:05.503,35.255,20.651,32.642,-74,MOVEMENT,1
2026-09-08T09:45:06.084,19.457,20.651,32.642,-69,RECENT_MOVEMENT,1
2026-09-08T09:45:06.637,12.103,20.651,32.642,-71,RECENT_MOVEMENT,1
2026-09-08T09:45:07.214,13.270,20.651,32.642,-72,RECENT_MOVEMENT,1
2026-09-08T09:45:07.839,12.051,20.651,32.642,-69,RECENT_MOVEMENT,1
2026-09-08T09:45:08.349,12.034,20.651,32.642,-70,RECENT_MOVEMENT,1
2026-09-08T09:45:09.006,16.697,20.651,32.642,-78,RECENT_MOVEMENT,1
2026-09-08T09:45:09.593,24.866,20.651,32.642,-81,RECENT_MOVEMENT,1
2026-09-08T09:45:10.255,28.803,20.651,32.642,-75,RECENT_MOVEMENT,1
2026-09-08T09:45:10.766,31.753,20.651,32.642,-71,NO_MOVEMENT,1
2026-09-08T09:45:11.409,31.504,20.651,32.642,-69,NO_MOVEMENT,1
2026-09-08T09:45:11.919,30.570,20.651,32.642,-75,NO_MOVEMENT,1
2026-09-08T09:45:12.536,24.111,20.651,32.642,-73,NO_MOVEMENT,1
2026-09-08T09:45:13.146,23.108,20.651,32.642,-77,NO_MOVEMENT,1
2026-09-08T09:45:13.702,30.093,20.651,32.642,-75,NO_MOVEMENT,1
2026-09-08T09:45:14.280,21.155,20.651,32.642,-73,NO_MOVEMENT,1
2026-09-08T09:45:14.890,19.657,20.651,32.642,-71,NO_MOVEMENT,1
2026-09-08T09:45:15.391,14.758,20.651,32.642,-72,NO_MOVEMENT,1
2026-09-08T09:45:15.977,9.925,20.651,32.642,-73,NO_MOVEMENT,1
2026-09-08T09:45:16.555,9.780,20.651,32.642,-75,NO_MOVEMENT,1
2026-09-08T09:45:17.093,11.526,20.651,32.642,-70,NO_MOVEMENT,1
2026-09-08T09:45:17.621,13.097,20.651,32.642,-74,NO_MOVEMENT,1
2026-09-08T09:45:18.173,14.546,20.651,32.642,-80,NO_MOVEMENT,1
2026-09-08T09:45:18.725,19.574,20.651,32.642,-79,NO_MOVEMENT,1
2026-09-08T09:45:19.290,24.436,20.651,32.642,-78,NO_MOVEMENT,1
2026-09-08T09:45:19.845,24.214,20.651,32.642,-74,NO_MOVEMENT,1
2026-09-08T09:45:20.388,24.948,20.651,32.642,-75,NO_MOVEMENT,1
2026-09-08T09:45:20.961,21.271,20.651,32.642,-74,NO_MOVEMENT,1
2026-09-08T09:45:21.501,16.127,20.651,32.642,-71,NO_MOVEMENT,1
2026-09-08T09:45:22.054,15.952,20.651,32.642,-74,NO_MOVEMENT,1
2026-09-08T09:45:22.602,15.569,20.651,32.642,-79,NO_MOVEMENT,1
2026-09-08T09:45:23.144,15.638,20.651,32.642,-76,NO_MOVEMENT,1
2026-09-08T09:45:23.677,15.467,20.651,32.642,-66,NO_MOVEMENT,1
2026-09-08T09:45:24.226,19.619,20.651,32.642,-63,NO_MOVEMENT,1
2026-09-08T09:45:24.794,18.774,20.651,32.642,-61,NO_MOVEMENT,1
2026-09-08T09:45:25.348,29.170,20.651,32.642,-77,NO_MOVEMENT,1
2026-09-08T09:45:25.932,29.170,20.651,32.642,-77,NO_MOVEMENT,1
2026-09-08T09:45:26.492,29.010,20.651,32.642,-73,NO_MOVEMENT,1
2026-09-08T09:45:27.077,26.335,20.651,32.642,-68,NO_MOVEMENT,1
2026-09-08T09:45:27.672,10.744,20.651,32.642,-68,NO_MOVEMENT,1
2026-09-08T09:45:28.225,10.744,20.651,32.642,-68,NO_MOVEMENT,1
2026-09-08T09:45:28.785,8.735,20.651,32.642,-71,NO_MOVEMENT,1
2026-09-08T09:45:29.347,8.735,20.651,32.642,-71,NO_MOVEMENT,1
2026-09-08T09:45:29.927,10.615,20.651,32.642,-76,NO_MOVEMENT,1
2026-09-08T09:45:30.493,11.562,20.651,32.642,-72,NO_MOVEMENT,1
2026-09-08T09:45:31.048,23.055,20.651,32.642,-76,NO_MOVEMENT,1
2026-09-08T09:45:31.606,36.307,20.651,32.642,-67,MOVEMENT,2
2026-09-08T09:45:32.149,36.120,20.651,32.642,-69,MOVEMENT,2
2026-09-08T09:45:32.684,37.923,20.651,32.642,-77,MOVEMENT,2
2026-09-08T09:45:33.233,37.923,20.651,32.642,-77,MOVEMENT,2
2026-09-08T09:45:33.776,38.434,20.651,32.642,-76,MOVEMENT,2
2026-09-08T09:45:34.362,39.554,20.651,32.642,-72,MOVEMENT,2
2026-09-08T09:45:34.930,31.519,20.651,32.642,-72,RECENT_MOVEMENT,2
2026-09-08T09:45:35.452,20.342,20.651,32.642,-76,RECENT_MOVEMENT,2
2026-09-08T09:45:36.012,20.006,20.651,32.642,-74,RECENT_MOVEMENT,2
2026-09-08T09:45:36.547,18.583,20.651,32.642,-78,RECENT_MOVEMENT,2
2026-09-08T09:45:37.068,15.940,20.651,32.642,-68,RECENT_MOVEMENT,2
2026-09-08T09:45:37.612,15.128,20.651,32.642,-67,RECENT_MOVEMENT,2
2026-09-08T09:45:38.170,10.184,20.651,32.642,-70,RECENT_MOVEMENT,2
2026-09-08T09:45:38.696,8.231,20.651,32.642,-69,RECENT_MOVEMENT,2
2026-09-08T09:45:39.317,7.524,20.651,32.642,-69,RECENT_MOVEMENT,2
2026-09-08T09:45:39.927,6.241,20.651,32.642,-70,NO_MOVEMENT,2
